imdb_id,imdb_rating,imdb_votes,metascore,omdb_response,omdb_error,url_coletada
tt0315327,6.8,"466,929",46,True,,https://www.omdbapi.com/?i=tt0315327&apikey=***
tt1436562,6.9,"270,787",63,True,,https://www.omdbapi.com/?i=tt1436562&apikey=***
tt0120815,8.6,"1,635,552",91,True,,https://www.omdbapi.com/?i=tt0120815&apikey=***
tt1318514,7.6,"600,908",68,True,,https://www.omdbapi.com/?i=tt1318514&apikey=***
tt16366836,6.0,"149,838",41,True,,https://www.omdbapi.com/?i=tt16366836&apikey=***
tt0099785,7.8,"739,162",63,True,,https://www.omdbapi.com/?i=tt0099785&apikey=***
tt10954600,6.0,"278,530",48,True,,https://www.omdbapi.com/?i=tt10954600&apikey=***
tt0367594,6.7,"566,515",72,True,,https://www.omdbapi.com/?i=tt0367594&apikey=***
tt0097576,8.2,"858,909",65,True,,https://www.omdbapi.com/?i=tt0097576&apikey=***
tt2126355,6.1,"275,264",43,True,,https://www.omdbapi.com/?i=tt2126355&apikey=***
tt2510894,6.6,"160,207",44,True,,https://www.omdbapi.com/?i=tt2510894&apikey=***
tt7349950,6.5,"353,654",58,True,,https://www.omdbapi.com/?i=tt7349950&apikey=***
tt1772341,7.7,"494,419",72,True,,https://www.omdbapi.com/?i=tt1772341&apikey=***
tt1490017,7.7,"411,857",83,True,,https://www.omdbapi.com/?i=tt1490017&apikey=***
tt0073195,8.1,"731,140",87,True,,https://www.omdbapi.com/?i=tt0073195&apikey=***
tt5034838,6.3,"263,824",59,True,,https://www.omdbapi.com/?i=tt5034838&apikey=***
tt1119646,7.7,"922,266",73,True,,https://www.omdbapi.com/?i=tt1119646&apikey=***
tt2872732,6.4,"569,730",62,True,,https://www.omdbapi.com/?i=tt2872732&apikey=***
tt4701182,6.7,"205,892",66,True,,https://www.omdbapi.com/?i=tt4701182&apikey=***
tt1408101,7.7,"509,207",72,True,,https://www.omdbapi.com/?i=tt1408101&apikey=***
tt30829309,6.9,"1,492",N/A,True,,https://www.omdbapi.com/?i=tt30829309&apikey=***
tt0172495,8.5,"1,844,518",67,True,,https://www.omdbapi.com/?i=tt0172495&apikey=***
tt0133093,8.7,"2,243,093",73,True,,https://www.omdbapi.com/?i=tt0133093&apikey=***
tt0100405,7.1,"401,452",51,True,,https://www.omdbapi.com/?i=tt0100405&apikey=***
tt9218128,6.4,"296,954",64,True,,https://www.omdbapi.com/?i=tt9218128&apikey=***
tt0317219,7.3,"528,959",73,True,,https://www.omdbapi.com/?i=tt0317219&apikey=***
tt7294150,6.7,"8,239",64,True,,https://www.omdbapi.com/?i=tt7294150&apikey=***
tt14557302,6.4,"2,139",N/A,True,,https://www.omdbapi.com/?i=tt14557302&apikey=***
tt0376994,6.6,"571,579",58,True,,https://www.omdbapi.com/?i=tt0376994&apikey=***
tt0465234,6.5,"266,050",48,True,,https://www.omdbapi.com/?i=tt0465234&apikey=***
tt1485796,7.5,"342,749",48,True,,https://www.omdbapi.com/?i=tt1485796&apikey=***
tt0117060,7.2,"516,752",59,True,,https://www.omdbapi.com/?i=tt0117060&apikey=***
tt0325710,7.8,"499,167",55,True,,https://www.omdbapi.com/?i=tt0325710&apikey=***
tt0416449,7.6,"904,962",52,True,,https://www.omdbapi.com/?i=tt0416449&apikey=***
tt2049403,6.6,"173,439",62,True,,https://www.omdbapi.com/?i=tt2049403&apikey=***
tt0240772,7.7,"668,514",74,True,,https://www.omdbapi.com/?i=tt0240772&apikey=***
tt10147382,6.3,"2,456",N/A,True,,https://www.omdbapi.com/?i=tt10147382&apikey=***
tt5884052,6.5,"196,534",53,True,,https://www.omdbapi.com/?i=tt5884052&apikey=***
tt0800369,7.0,"963,947",57,True,,https://www.omdbapi.com/?i=tt0800369&apikey=***
tt0213149,6.3,"367,857",44,True,,https://www.omdbapi.com/?i=tt0213149&apikey=***
tt0120855,7.3,"265,277",80,True,,https://www.omdbapi.com/?i=tt0120855&apikey=***
tt10366206,7.6,"405,485",78,True,,https://www.omdbapi.com/?i=tt10366206&apikey=***
tt8579674,8.2,"769,457",78,True,,https://www.omdbapi.com/?i=tt8579674&apikey=***
tt0120912,6.2,"428,899",49,True,,https://www.omdbapi.com/?i=tt0120912&apikey=***
tt0209163,6.4,"362,637",48,True,,https://www.omdbapi.com/?i=tt0209163&apikey=***
tt1231580,4.6,"59,136",41,True,,https://www.omdbapi.com/?i=tt1231580&apikey=***
tt0440963,8.0,"681,537",85,True,,https://www.omdbapi.com/?i=tt0440963&apikey=***
tt1707386,7.5,"360,640",63,True,,https://www.omdbapi.com/?i=tt1707386&apikey=***
tt5090568,6.0,"129,623",42,True,,https://www.omdbapi.com/?i=tt5090568&apikey=***
tt0107614,7.1,"312,013",54,True,,https://www.omdbapi.com/?i=tt0107614&apikey=***
tt1340138,6.3,"305,926",38,True,,https://www.omdbapi.com/?i=tt1340138&apikey=***
tt9663764,5.6,"117,603",42,True,,https://www.omdbapi.com/?i=tt9663764&apikey=***
tt1517451,7.6,"445,763",88,True,,https://www.omdbapi.com/?i=tt1517451&apikey=***
tt0181852,6.3,"435,195",66,True,,https://www.omdbapi.com/?i=tt0181852&apikey=***
tt0803096,6.7,"294,721",32,True,,https://www.omdbapi.com/?i=tt0803096&apikey=***
tt28151876,6.9,"4,169",N/A,True,,https://www.omdbapi.com/?i=tt28151876&apikey=***
tt9376612,7.3,"496,530",71,True,,https://www.omdbapi.com/?i=tt9376612&apikey=***
tt0246460,6.1,"236,957",56,True,,https://www.omdbapi.com/?i=tt0246460&apikey=***
tt0070047,8.1,"495,533",83,True,,https://www.omdbapi.com/?i=tt0070047&apikey=***
tt0162222,7.8,"676,631",74,True,,https://www.omdbapi.com/?i=tt0162222&apikey=***
tt5113040,6.4,"77,477",55,True,,https://www.omdbapi.com/?i=tt5113040&apikey=***
tt2231461,6.1,"201,100",45,True,,https://www.omdbapi.com/?i=tt2231461&apikey=***
tt1675434,8.5,"1,024,790",57,True,,https://www.omdbapi.com/?i=tt1675434&apikey=***
tt1502397,6.5,"196,819",59,True,,https://www.omdbapi.com/?i=tt1502397&apikey=***
tt1853728,8.5,"1,901,438",81,True,,https://www.omdbapi.com/?i=tt1853728&apikey=***
tt0242653,6.7,"572,491",47,True,,https://www.omdbapi.com/?i=tt0242653&apikey=***
tt0101414,8.0,"502,927",95,True,,https://www.omdbapi.com/?i=tt0101414&apikey=***
tt0099348,8.0,"307,747",72,True,,https://www.omdbapi.com/?i=tt0099348&apikey=***
tt36598036,7.7,"2,922",N/A,True,,https://www.omdbapi.com/?i=tt36598036&apikey=***
tt32613601,6.8,"1,679",N/A,True,,https://www.omdbapi.com/?i=tt32613601&apikey=***
tt0499448,6.5,"238,224",62,True,,https://www.omdbapi.com/?i=tt0499448&apikey=***
tt1000774,5.7,"132,833",53,True,,https://www.omdbapi.com/?i=tt1000774&apikey=***
tt0120616,7.1,"508,368",49,True,,https://www.omdbapi.com/?i=tt0120616&apikey=***
tt0980970,6.3,"176,567",53,True,,https://www.omdbapi.com/?i=tt0980970&apikey=***
tt4196776,6.6,"256,031",58,True,,https://www.omdbapi.com/?i=tt4196776&apikey=***
tt1430132,6.7,"523,235",61,True,,https://www.omdbapi.com/?i=tt1430132&apikey=***
tt14513804,5.6,"192,394",42,True,,https://www.omdbapi.com/?i=tt14513804&apikey=***
tt2802144,7.7,"775,402",60,True,,https://www.omdbapi.com/?i=tt2802144&apikey=***
tt1504320,8.0,"732,524",88,True,,https://www.omdbapi.com/?i=tt1504320&apikey=***
tt1078912,6.0,"226,638",42,True,,https://www.omdbapi.com/?i=tt1078912&apikey=***
tt0096895,7.5,"429,189",69,True,,https://www.omdbapi.com/?i=tt0096895&apikey=***
tt0103855,6.4,"158,454",39,True,,https://www.omdbapi.com/?i=tt0103855&apikey=***
tt1663662,6.9,"555,685",65,True,,https://www.omdbapi.com/?i=tt1663662&apikey=***
tt4649466,6.7,"400,623",44,True,,https://www.omdbapi.com/?i=tt4649466&apikey=***
tt1160419,8.0,"1,038,179",74,True,,https://www.omdbapi.com/?i=tt1160419&apikey=***
tt1104001,6.8,"386,829",49,True,,https://www.omdbapi.com/?i=tt1104001&apikey=***
tt2345759,5.4,"220,647",34,True,,https://www.omdbapi.com/?i=tt2345759&apikey=***
tt3416828,5.7,"84,930",34,True,,https://www.omdbapi.com/?i=tt3416828&apikey=***
tt6467266,7.3,"100,000",49,True,,https://www.omdbapi.com/?i=tt6467266&apikey=***
tt0286106,6.8,"409,811",59,True,,https://www.omdbapi.com/?i=tt0286106&apikey=***
tt0290334,7.4,"611,038",68,True,,https://www.omdbapi.com/?i=tt0290334&apikey=***
tt5311514,8.4,"385,171",81,True,,https://www.omdbapi.com/?i=tt5311514&apikey=***
tt4123432,6.2,"191,265",47,True,,https://www.omdbapi.com/?i=tt4123432&apikey=***
tt1464335,6.3,"298,712",45,True,,https://www.omdbapi.com/?i=tt1464335&apikey=***
tt0993846,8.2,"1,784,314",75,True,,https://www.omdbapi.com/?i=tt0993846&apikey=***
tt12412888,6.5,"115,967",47,True,,https://www.omdbapi.com/?i=tt12412888&apikey=***
tt0437086,7.3,"321,252",53,True,,https://www.omdbapi.com/?i=tt0437086&apikey=***
tt4919268,6.5,"113,239",54,True,,https://www.omdbapi.com/?i=tt4919268&apikey=***
tt0859163,5.2,"179,224",31,True,,https://www.omdbapi.com/?i=tt0859163&apikey=***
tt1446714,7.0,"691,831",64,True,,https://www.omdbapi.com/?i=tt1446714&apikey=***
tt0031381,8.2,"354,268",97,True,,https://www.omdbapi.com/?i=tt0031381&apikey=***
tt9032400,6.2,"423,444",52,True,,https://www.omdbapi.com/?i=tt9032400&apikey=***
tt27543632,6.7,"174,511",65,True,,https://www.omdbapi.com/?i=tt27543632&apikey=***
tt9224104,5.0,"101,683",40,True,,https://www.omdbapi.com/?i=tt9224104&apikey=***
tt0317919,6.9,"424,323",66,True,,https://www.omdbapi.com/?i=tt0317919&apikey=***
tt11389872,6.8,"166,568",66,True,,https://www.omdbapi.com/?i=tt11389872&apikey=***
tt1735898,6.1,"312,075",57,True,,https://www.omdbapi.com/?i=tt1735898&apikey=***
tt0077631,7.2,"323,963",70,True,,https://www.omdbapi.com/?i=tt0077631&apikey=***
tt6911608,6.6,"116,641",60,True,,https://www.omdbapi.com/?i=tt6911608&apikey=***
tt4633694,8.4,"777,014",87,True,,https://www.omdbapi.com/?i=tt4633694&apikey=***
tt26657236,6.8,"179,011",76,True,,https://www.omdbapi.com/?i=tt26657236&apikey=***
tt7131622,7.6,"959,546",84,True,,https://www.omdbapi.com/?i=tt7131622&apikey=***
tt1099212,5.4,"522,520",56,True,,https://www.omdbapi.com/?i=tt1099212&apikey=***
tt6443346,6.1,"303,175",41,True,,https://www.omdbapi.com/?i=tt6443346&apikey=***
tt16254308,6.1,882,N/A,True,,https://www.omdbapi.com/?i=tt16254308&apikey=***
tt3778644,6.9,"406,107",62,True,,https://www.omdbapi.com/?i=tt3778644&apikey=***
tt0348150,6.1,"302,225",72,True,,https://www.omdbapi.com/?i=tt0348150&apikey=***
tt0102798,6.9,"220,927",51,True,,https://www.omdbapi.com/?i=tt0102798&apikey=***
tt0082971,8.4,"1,102,713",86,True,,https://www.omdbapi.com/?i=tt0082971&apikey=***
tt26443616,7.4,"37,622",73,True,,https://www.omdbapi.com/?i=tt26443616&apikey=***
tt1628841,5.2,"197,984",32,True,,https://www.omdbapi.com/?i=tt1628841&apikey=***
tt3741700,6.0,"226,912",48,True,,https://www.omdbapi.com/?i=tt3741700&apikey=***
tt3781476,6.1,"6,050",53,True,,https://www.omdbapi.com/?i=tt3781476&apikey=***
tt0796366,7.9,"636,122",82,True,,https://www.omdbapi.com/?i=tt0796366&apikey=***
tt0366548,6.4,"212,746",77,True,,https://www.omdbapi.com/?i=tt0366548&apikey=***
tt1462764,6.5,"230,035",58,True,,https://www.omdbapi.com/?i=tt1462764&apikey=***
tt3606752,6.7,"148,184",59,True,,https://www.omdbapi.com/?i=tt3606752&apikey=***
tt0337978,7.1,"433,767",69,True,,https://www.omdbapi.com/?i=tt0337978&apikey=***
tt0268380,7.5,"560,233",61,True,,https://www.omdbapi.com/?i=tt0268380&apikey=***
tt20969586,7.1,"274,694",68,True,,https://www.omdbapi.com/?i=tt20969586&apikey=***
tt4465564,4.6,"120,435",33,True,,https://www.omdbapi.com/?i=tt4465564&apikey=***
tt0892782,6.4,"187,595",56,True,,https://www.omdbapi.com/?i=tt0892782&apikey=***
tt0088763,8.5,"1,450,794",88,True,,https://www.omdbapi.com/?i=tt0088763&apikey=***
tt3480822,6.6,"476,594",68,True,,https://www.omdbapi.com/?i=tt3480822&apikey=***
tt0120685,5.5,"210,191",32,True,,https://www.omdbapi.com/?i=tt0120685&apikey=***
tt0111503,7.3,"298,420",63,True,,https://www.omdbapi.com/?i=tt0111503&apikey=***
tt1392190,8.1,"1,198,396",90,True,,https://www.omdbapi.com/?i=tt1392190&apikey=***
tt1010048,8.0,"907,124",84,True,,https://www.omdbapi.com/?i=tt1010048&apikey=***
tt0061852,7.6,"211,042",65,True,,https://www.omdbapi.com/?i=tt0061852&apikey=***
tt2963262,5.9,"1,237",61,True,,https://www.omdbapi.com/?i=tt2963262&apikey=***
tt1397280,6.2,"335,764",45,True,,https://www.omdbapi.com/?i=tt1397280&apikey=***
tt8529186,6.1,"2,995",N/A,True,,https://www.omdbapi.com/?i=tt8529186&apikey=***
tt0372784,8.2,"1,709,629",70,True,,https://www.omdbapi.com/?i=tt0372784&apikey=***
tt0207201,6.5,"236,520",47,True,,https://www.omdbapi.com/?i=tt0207201&apikey=***
tt0983193,7.3,"253,447",68,True,,https://www.omdbapi.com/?i=tt0983193&apikey=***
tt1911658,6.6,"113,406",53,True,,https://www.omdbapi.com/?i=tt1911658&apikey=***
tt0458525,6.5,"567,143",40,True,,https://www.omdbapi.com/?i=tt0458525&apikey=***
tt12584954,6.5,"190,996",65,True,,https://www.omdbapi.com/?i=tt12584954&apikey=***
tt0385752,6.1,"204,702",51,True,,https://www.omdbapi.com/?i=tt0385752&apikey=***
tt4477536,4.6,"80,950",31,True,,https://www.omdbapi.com/?i=tt4477536&apikey=***
tt1583421,5.7,"192,513",41,True,,https://www.omdbapi.com/?i=tt1583421&apikey=***
tt0386588,6.6,"343,989",58,True,,https://www.omdbapi.com/?i=tt0386588&apikey=***
tt31193180,7.5,"472,042",84,True,,https://www.omdbapi.com/?i=tt31193180&apikey=***
tt0438488,6.5,"388,740",49,True,,https://www.omdbapi.com/?i=tt0438488&apikey=***
tt2267998,8.1,"1,166,585",79,True,,https://www.omdbapi.com/?i=tt2267998&apikey=***
tt0458339,6.9,"966,241",66,True,,https://www.omdbapi.com/?i=tt0458339&apikey=***
tt1631867,7.9,"802,767",71,True,,https://www.omdbapi.com/?i=tt1631867&apikey=***
tt0129387,7.1,"346,240",69,True,,https://www.omdbapi.com/?i=tt0129387&apikey=***
tt6979756,6.7,"6,419",N/A,True,,https://www.omdbapi.com/?i=tt6979756&apikey=***
tt0106977,7.8,"343,917",87,True,,https://www.omdbapi.com/?i=tt0106977&apikey=***
tt2224026,6.5,"120,478",55,True,,https://www.omdbapi.com/?i=tt2224026&apikey=***
tt0163025,6.0,"366,719",42,True,,https://www.omdbapi.com/?i=tt0163025&apikey=***
tt0259446,6.6,"150,238",62,True,,https://www.omdbapi.com/?i=tt0259446&apikey=***
tt0448115,7.0,"412,905",71,True,,https://www.omdbapi.com/?i=tt0448115&apikey=***
tt0307453,6.0,"211,362",48,True,,https://www.omdbapi.com/?i=tt0307453&apikey=***
tt0112864,7.6,"428,742",58,True,,https://www.omdbapi.com/?i=tt0112864&apikey=***
tt5814060,5.4,"194,981",46,True,,https://www.omdbapi.com/?i=tt5814060&apikey=***
tt6723592,7.3,"709,795",69,True,,https://www.omdbapi.com/?i=tt6723592&apikey=***
tt0125439,7.2,"380,809",68,True,,https://www.omdbapi.com/?i=tt0125439&apikey=***
tt0120623,7.2,"334,363",78,True,,https://www.omdbapi.com/?i=tt0120623&apikey=***
tt2692250,6.2,"148,225",47,True,,https://www.omdbapi.com/?i=tt2692250&apikey=***
tt1013752,6.5,"332,392",46,True,,https://www.omdbapi.com/?i=tt1013752&apikey=***
tt0349903,6.5,"435,634",58,True,,https://www.omdbapi.com/?i=tt0349903&apikey=***
tt1959490,5.8,"275,793",68,True,,https://www.omdbapi.com/?i=tt1959490&apikey=***
tt0133152,5.7,"241,183",50,True,,https://www.omdbapi.com/?i=tt0133152&apikey=***
tt1951261,5.9,"360,292",30,True,,https://www.omdbapi.com/?i=tt1951261&apikey=***
tt0143145,6.4,"218,190",57,True,,https://www.omdbapi.com/?i=tt0143145&apikey=***
tt6170484,5.4,"2,307",63,True,,https://www.omdbapi.com/?i=tt6170484&apikey=***
tt0952640,5.3,"101,785",39,True,,https://www.omdbapi.com/?i=tt0952640&apikey=***
tt1155076,6.3,"225,248",61,True,,https://www.omdbapi.com/?i=tt1155076&apikey=***
tt0104431,6.9,"451,493",46,True,,https://www.omdbapi.com/?i=tt0104431&apikey=***
tt0837562,7.0,"309,621",47,True,,https://www.omdbapi.com/?i=tt0837562&apikey=***
tt0181689,7.6,"617,708",80,True,,https://www.omdbapi.com/?i=tt0181689&apikey=***
tt0092099,7.0,"550,107",50,True,,https://www.omdbapi.com/?i=tt0092099&apikey=***
tt0918940,6.2,"197,155",44,True,,https://www.omdbapi.com/?i=tt0918940&apikey=***
tt0169547,8.3,"1,272,515",84,True,,https://www.omdbapi.com/?i=tt0169547&apikey=***
tt1397514,5.7,"120,244",41,True,,https://www.omdbapi.com/?i=tt1397514&apikey=***
tt0112384,7.7,"334,301",78,True,,https://www.omdbapi.com/?i=tt0112384&apikey=***
tt0095953,8.0,"581,331",65,True,,https://www.omdbapi.com/?i=tt0095953&apikey=***
tt0130623,6.4,"72,205",56,True,,https://www.omdbapi.com/?i=tt0130623&apikey=***
tt1270798,7.7,"763,121",65,True,,https://www.omdbapi.com/?i=tt1270798&apikey=***
tt3861390,6.2,"87,768",51,True,,https://www.omdbapi.com/?i=tt3861390&apikey=***
tt0103772,7.1,"241,317",43,True,,https://www.omdbapi.com/?i=tt0103772&apikey=***
tt3402236,6.5,"319,654",52,True,,https://www.omdbapi.com/?i=tt3402236&apikey=***
tt0113189,7.2,"281,321",65,True,,https://www.omdbapi.com/?i=tt0113189&apikey=***
tt0264464,8.1,"1,233,450",75,True,,https://www.omdbapi.com/?i=tt0264464&apikey=***
tt1670345,7.2,"765,172",50,True,,https://www.omdbapi.com/?i=tt1670345&apikey=***
tt0212985,6.8,"311,689",57,True,,https://www.omdbapi.com/?i=tt0212985&apikey=***
tt0110475,7.0,"464,432",59,True,,https://www.omdbapi.com/?i=tt0110475&apikey=***
tt0096438,7.7,"232,021",83,True,,https://www.omdbapi.com/?i=tt0096438&apikey=***
tt10655524,6.3,"100,886",53,True,,https://www.omdbapi.com/?i=tt10655524&apikey=***
tt5117670,6.6,"52,407",51,True,,https://www.omdbapi.com/?i=tt5117670&apikey=***
tt1343092,7.2,"641,730",55,True,,https://www.omdbapi.com/?i=tt1343092&apikey=***
tt18412256,7.1,"285,643",64,True,,https://www.omdbapi.com/?i=tt18412256&apikey=***
tt0111257,7.3,"420,427",78,True,,https://www.omdbapi.com/?i=tt0111257&apikey=***
tt1985949,6.3,"117,177",43,True,,https://www.omdbapi.com/?i=tt1985949&apikey=***
tt0120647,6.3,"199,379",40,True,,https://www.omdbapi.com/?i=tt0120647&apikey=***
tt1482459,6.4,"142,581",46,True,,https://www.omdbapi.com/?i=tt1482459&apikey=***
tt5028340,6.7,"98,768",66,True,,https://www.omdbapi.com/?i=tt5028340&apikey=***
tt1790864,6.8,"557,043",57,True,,https://www.omdbapi.com/?i=tt1790864&apikey=***
tt0368891,6.9,"374,474",40,True,,https://www.omdbapi.com/?i=tt0368891&apikey=***
tt2017020,5.3,"49,596",34,True,,https://www.omdbapi.com/?i=tt2017020&apikey=***
tt1679335,6.4,"97,374",55,True,,https://www.omdbapi.com/?i=tt1679335&apikey=***
tt0266915,6.7,"256,979",48,True,,https://www.omdbapi.com/?i=tt0266915&apikey=***
tt0343818,7.1,"611,841",59,True,,https://www.omdbapi.com/?i=tt0343818&apikey=***
tt1293847,5.2,"101,386",42,True,,https://www.omdbapi.com/?i=tt1293847&apikey=***
tt0114148,6.7,"215,785",59,True,,https://www.omdbapi.com/?i=tt0114148&apikey=***
tt0170016,6.4,"331,546",46,True,,https://www.omdbapi.com/?i=tt0170016&apikey=***
tt30825738,6.8,"90,056",53,True,,https://www.omdbapi.com/?i=tt30825738&apikey=***
tt2660888,7.0,"268,984",68,True,,https://www.omdbapi.com/?i=tt2660888&apikey=***
tt0327084,6.7,"200,382",67,True,,https://www.omdbapi.com/?i=tt0327084&apikey=***
tt1615918,4.4,"43,421",24,True,,https://www.omdbapi.com/?i=tt1615918&apikey=***
tt0493464,6.7,"425,023",64,True,,https://www.omdbapi.com/?i=tt0493464&apikey=***
tt0109813,5.0,"89,753",38,True,,https://www.omdbapi.com/?i=tt0109813&apikey=***
tt6644200,7.5,"652,123",82,True,,https://www.omdbapi.com/?i=tt6644200&apikey=***
tt0461770,7.1,"227,480",75,True,,https://www.omdbapi.com/?i=tt0461770&apikey=***
tt1253863,6.2,"327,913",48,True,,https://www.omdbapi.com/?i=tt1253863&apikey=***
tt28258332,7.0,"1,462",N/A,True,,https://www.omdbapi.com/?i=tt28258332&apikey=***
tt10545296,6.6,"179,656",54,True,,https://www.omdbapi.com/?i=tt10545296&apikey=***
tt0112462,5.5,"279,237",54,True,,https://www.omdbapi.com/?i=tt0112462&apikey=***
tt0473075,6.5,"317,247",50,True,,https://www.omdbapi.com/?i=tt0473075&apikey=***
tt0421715,7.8,"740,633",70,True,,https://www.omdbapi.com/?i=tt0421715&apikey=***
tt0117500,7.4,"377,015",58,True,,https://www.omdbapi.com/?i=tt0117500&apikey=***
tt3110958,6.4,"357,612",46,True,,https://www.omdbapi.com/?i=tt3110958&apikey=***
tt1515091,7.4,"498,829",48,True,,https://www.omdbapi.com/?i=tt1515091&apikey=***
tt7431894,6.2,"1,980",N/A,True,,https://www.omdbapi.com/?i=tt7431894&apikey=***
tt17507018,6.5,"3,327",N/A,True,,https://www.omdbapi.com/?i=tt17507018&apikey=***
tt1109624,7.3,"151,982",77,True,,https://www.omdbapi.com/?i=tt1109624&apikey=***
tt0120667,5.7,"373,343",40,True,,https://www.omdbapi.com/?i=tt0120667&apikey=***
tt0120347,6.5,"213,704",52,True,,https://www.omdbapi.com/?i=tt0120347&apikey=***
tt0087469,7.5,"564,776",57,True,,https://www.omdbapi.com/?i=tt0087469&apikey=***
tt1979388,6.7,"138,579",66,True,,https://www.omdbapi.com/?i=tt1979388&apikey=***
tt3281548,7.8,"283,447",91,True,,https://www.omdbapi.com/?i=tt3281548&apikey=***
tt0096874,7.8,"620,762",57,True,,https://www.omdbapi.com/?i=tt0096874&apikey=***
tt29623480,8.2,"216,281",85,True,,https://www.omdbapi.com/?i=tt29623480&apikey=***
tt2034800,5.9,"157,801",42,True,,https://www.omdbapi.com/?i=tt2034800&apikey=***
tt6264654,7.1,"487,068",62,True,,https://www.omdbapi.com/?i=tt6264654&apikey=***
tt2294449,7.0,"436,227",71,True,,https://www.omdbapi.com/?i=tt2294449&apikey=***
tt0212338,7.0,"375,598",73,True,,https://www.omdbapi.com/?i=tt0212338&apikey=***
tt0947798,8.0,"882,921",79,True,,https://www.omdbapi.com/?i=tt0947798&apikey=***
tt0177971,6.5,"186,840",59,True,,https://www.omdbapi.com/?i=tt0177971&apikey=***
tt6146586,7.4,"476,412",73,True,,https://www.omdbapi.com/?i=tt6146586&apikey=***
tt0090555,6.6,"121,915",62,True,,https://www.omdbapi.com/?i=tt0090555&apikey=***
tt0114369,8.6,"2,017,106",65,True,,https://www.omdbapi.com/?i=tt0114369&apikey=***
tt0458352,7.0,"545,163",62,True,,https://www.omdbapi.com/?i=tt0458352&apikey=***
tt2446042,6.0,"213,322",26,True,,https://www.omdbapi.com/?i=tt2446042&apikey=***
tt0116583,7.0,"183,121",74,True,,https://www.omdbapi.com/?i=tt0116583&apikey=***
tt1067106,6.8,"136,559",55,True,,https://www.omdbapi.com/?i=tt1067106&apikey=***
tt2279373,6.0,"66,947",62,True,,https://www.omdbapi.com/?i=tt2279373&apikey=***
tt3065204,7.3,"341,821",65,True,,https://www.omdbapi.com/?i=tt3065204&apikey=***
tt1001526,7.3,"322,951",63,True,,https://www.omdbapi.com/?i=tt1001526&apikey=***
tt6966692,8.2,"682,124",69,True,,https://www.omdbapi.com/?i=tt6966692&apikey=***
tt0104714,6.7,"187,364",40,True,,https://www.omdbapi.com/?i=tt0104714&apikey=***
tt1142988,6.4,"240,925",28,True,,https://www.omdbapi.com/?i=tt1142988&apikey=***
tt0955308,6.6,"294,277",53,True,,https://www.omdbapi.com/?i=tt0955308&apikey=***
tt0361748,8.4,"1,778,290",69,True,,https://www.omdbapi.com/?i=tt0361748&apikey=***
tt0108052,9.0,"1,582,378",95,True,,https://www.omdbapi.com/?i=tt0108052&apikey=***
tt1457767,7.5,"620,597",68,True,,https://www.omdbapi.com/?i=tt1457767&apikey=***
tt0115433,5.8,"123,975",50,True,,https://www.omdbapi.com/?i=tt0115433&apikey=***
tt0093010,6.9,"109,013",67,True,,https://www.omdbapi.com/?i=tt0093010&apikey=***
tt3794354,6.5,"192,228",47,True,,https://www.omdbapi.com/?i=tt3794354&apikey=***
tt0938283,3.9,"180,350",20,True,,https://www.omdbapi.com/?i=tt0938283&apikey=***
tt0338348,6.6,"270,029",61,True,,https://www.omdbapi.com/?i=tt0338348&apikey=***
tt9619824,6.7,"160,018",73,True,,https://www.omdbapi.com/?i=tt9619824&apikey=***
tt1041829,6.8,"393,239",48,True,,https://www.omdbapi.com/?i=tt1041829&apikey=***
tt0268978,8.2,"1,052,138",72,True,,https://www.omdbapi.com/?i=tt0268978&apikey=***
tt0086960,7.4,"227,862",66,True,,https://www.omdbapi.com/?i=tt0086960&apikey=***
tt0118571,6.5,"221,851",62,True,,https://www.omdbapi.com/?i=tt0118571&apikey=***
tt2543472,7.9,"195,058",66,True,,https://www.omdbapi.com/?i=tt2543472&apikey=***
tt16428256,7.6,"60,977",77,True,,https://www.omdbapi.com/?i=tt16428256&apikey=***
tt1764651,6.6,"334,324",51,True,,https://www.omdbapi.com/?i=tt1764651&apikey=***
tt0371606,5.7,"106,831",48,True,,https://www.omdbapi.com/?i=tt0371606&apikey=***
tt0119822,7.7,"336,211",67,True,,https://www.omdbapi.com/?i=tt0119822&apikey=***
tt8946378,7.9,"875,016",82,True,,https://www.omdbapi.com/?i=tt8946378&apikey=***
tt4046784,6.3,"301,523",43,True,,https://www.omdbapi.com/?i=tt4046784&apikey=***
tt2592614,5.5,"108,365",49,True,,https://www.omdbapi.com/?i=tt2592614&apikey=***
tt0145660,6.7,"261,446",59,True,,https://www.omdbapi.com/?i=tt0145660&apikey=***
tt4116284,7.3,"190,619",75,True,,https://www.omdbapi.com/?i=tt4116284&apikey=***
tt0496806,6.9,"385,455",62,True,,https://www.omdbapi.com/?i=tt0496806&apikey=***
tt5074352,8.3,"239,462",N/A,True,,https://www.omdbapi.com/?i=tt5074352&apikey=***
tt0970866,5.5,"123,972",27,True,,https://www.omdbapi.com/?i=tt0970866&apikey=***
tt0397892,6.8,"241,714",67,True,,https://www.omdbapi.com/?i=tt0397892&apikey=***
tt0163187,5.6,"109,473",39,True,,https://www.omdbapi.com/?i=tt0163187&apikey=***
tt0117438,6.7,"143,263",61,True,,https://www.omdbapi.com/?i=tt0117438&apikey=***
tt0878804,7.6,"383,190",53,True,,https://www.omdbapi.com/?i=tt0878804&apikey=***
